,name,year,price,bodyPercent,Tanning,Sugar,Acidic
38,"Piaugier
Gigondas 2020",2020,$39.38,63.5973%;,50.7662%;,7.19238%;,55.0954%;
39,"Château de Saint Cosme
Saint Cosme Châteauneuf-du-Pape 2020",2020,$79.89,85%;,44.249%;,8.77257%;,46.298%;
40,"Stephane Vedeau
J. Boutin Arena Mica Hermitage 2022",2022,$95.66,80.0459%;,61.4245%;,11.5398%;,50.7133%;
41,"Domaine La Barroche
Châteauneuf-du-Pape 2021",2021,$79.90,85%;,41.948%;,12.8143%;,43.6772%;
42,"Domaine La Barroche
Châteauneuf-du-Pape 2019",2019,$71.40,85%;,41.948%;,12.8143%;,43.6772%;
43,"Château de Rouanne
Guerin Vinsobres 2020",2020,$85.51,55%;,48.75%;,17.5%;,48.75%;
44,"Domaine Philippe et Vincent Jaboulet
Ermitage Rouge 2014",2014,$87.78,83.3351%;,66.7183%;,3.53002%;,52.554%;
45,"Domaine de la Solitude - Famille Lancon
Gigondas Bellecoste 2021",2021,$51.75,67.4167%;,54.5%;,5.30556%;,51.6667%;
46,"Francois Villard
Côte-Rôtie Le Gallet Blanc 2021",2021,$110.50,74.9826%;,65.8136%;,6.67641%;,63.3228%;
47,"Vincent Paris
Cornas 'La Geynale' 2022",2022,$101.28,85%;,54.203%;,4.99856%;,55.3692%;
48,"Piedlong
Châteauneuf-du-Pape 2021",2021,$86.65,81.4463%;,38.9791%;,8.04807%;,46.2366%;
49,"Domaine Saint Préfert
Châteauneuf-du-Pape 2020",2020,$117.30,81.8076%;,38.5892%;,4.90058%;,44.5489%;
50,"Coursodon
Saint-Joseph L'Olivaie 2022",2022,$73.14,77.1004%;,48.3508%;,15.0274%;,51.0712%;
51,"Château de Saint Cosme
Gigondas 2020",2020,$68.63,66.5193%;,51.9377%;,8.9478%;,54.402%;
52,"Domaine Saint Préfert
Châteauneuf-du-Pape 2021",2021,$110.50,81.8076%;,38.5892%;,4.90058%;,44.5489%;
53,"Domaine Giraud
Les Gallimardes Châteauneuf-du-Pape 2020",2020,$114.94,85%;,43.2157%;,21.0172%;,41.7978%;
54,"Domaine Santa Duc
Châteauneuf du Pape 'Les Saintes Vierges' 2019",2019,$74.94,76.7048%;,40.009%;,1.6052%;,52.9152%;
55,"Domaine Courbis
La Cotte Sud Saint-Joseph 2020",2020,$49.94,74.9688%;,54.6146%;,14.6997%;,54.158%;
56,"Domaine Courbis
Champelrose Cornas 2020",2020,$49.94,85%;,50.4691%;,10.7152%;,54.6165%;
57,"Domaine Giraud
Les Gallimardes Châteauneuf-du-Pape 2019",2019,$109.94,85%;,43.2157%;,21.0172%;,41.7978%;
58,"Domaine de Cristia
Châteauneuf-du-Pape 2019",2019,$39.94,84.4997%;,36.4305%;,11.1647%;,42.4457%;
59,"Château Sixtine
Châteauneuf-du-Pape 2020",2020,$49.94,85%;,40.1639%;,12.4682%;,45.3162%;
60,"Domaine Monier Perréol
Terre Blanche Saint-Joseph 2021",2021,$69.94,76.462%;,52.1934%;,3.49029%;,54.8139%;
61,"Domaine Garon
Les Triotes Côte-Rôtie 2018",2018,$59.94,73.0906%;,67.4905%;,8.5763%;,64.9008%;
62,"Paul Jaboulet Aîné
Hermitage 'La Maison Bleue' 2020",2020,$59.94,85%;,67.9348%;,8.14653%;,56.1344%;
63,"Domaine Courbis
Saint-Joseph Les Royes Rouge 2020",2020,$49.94,74.735%;,46.4338%;,13.4622%;,53.3165%;
64,"Domaine Courbis
Les Eygats Cornas 2020",2020,$69.94,80.9376%;,53.3733%;,6.48109%;,57.1392%;
65,"Domaine Lionnet
Terre Brûlée Cornas 2020",2020,$67.94,85%;,53.7309%;,7.67763%;,56.3706%;
66,"Domaine Santa Duc
La Crau Ouest Châteauneuf-du-Pape 2019",2019,$132.99,79.8406%;,44.3005%;,6.00896%;,49.384%;
67,"Château de Saint Cosme
Saint Cosme Saint Joseph 2019",2019,$41.99,76.7051%;,50.6861%;,5.50057%;,55.5354%;
68,"Château Fortia
Tradition Châteauneuf-du-Pape 2019",2019,$44.99,83.4337%;,36.5383%;,7.27858%;,44.7792%;
69,"Domaine Santa Duc
Gigondas Les Hautes Garrigues 2020",2020,$84.99,66.7042%;,49.9484%;,10.4193%;,55.9595%;
70,"Le Vieux Donjon
Châteauneuf-du-Pape 2021",2021,$69.99,83.7684%;,40.0149%;,10.5809%;,43.9631%;
71,"Domaine Santa Duc
La Crau Ouest Châteauneuf-du-Pape 2017",2017,$99.99,79.8406%;,44.3005%;,6.00896%;,49.384%;
72,"Château de Saint Cosme
Saint Cosme Châteauneuf-du-Pape 2019",2019,$64.99,79.8406%;,44.3005%;,6.00896%;,49.384%;
73,"Château de Nalys
Saintes Pierres de Nalys Châteauneuf-du-Pape Rouge 2018",2018,$59.99,82.5473%;,41.01%;,10.4231%;,48.5808%;
74,"Domaine de la Solitude - Famille Lancon
Châteauneuf-du-Pape 2022",2022,$49.99,80.7265%;,37.2329%;,7.72286%;,43.6808%;
75,"Château de Saint Cosme
Gigondas 2019",2019,$58.99,66.5193%;,51.9377%;,8.9478%;,54.402%;
76,"Domaine de la Vieille Julienne
Les Hauts-Lieux Châteauneuf-du-Pape 2020",2020,$87.99,85%;,46.8189%;,4.278%;,47.0773%;
77,"Famille Perrin
Gigondas La Gille 2019",2019,$40.99,63.346%;,47.8225%;,7.1108%;,52.8731%;
78,"Domaine de la Vieille Julienne
Les Trois Sources Châteauneuf-du-Pape 2020",2020,$75,83.1935%;,46.796%;,11.503%;,46.6067%;
79,"Paul Jaboulet Aîné
Hermitage 'La Maison Bleue' 2019",2019,$76.70,85%;,67.9348%;,8.14653%;,56.1344%;
80,"Pierre Usseglio
Châteauneuf-du-Pape 2020",2020,$58.95,84.5346%;,39.5271%;,9.93002%;,44.4859%;
81,"Domaine de La Chapelle
Hermitage La Chapelle Rouge 2018",2018,$223.02,83.1154%;,67.4268%;,9.73907%;,54.61%;
82,"Domaine Santa Duc
Gigondas Aux Lieux-Dits 2020",2020,$47.15,63.7691%;,51.7327%;,6.45856%;,54.5654%;
83,"Clos du Caillou
La Réserve Châteauneuf-du-Pape 2017",2017,$200.55,82.9909%;,40.5243%;,18.2929%;,42.0424%;
84,"Bernard Burgaud
Côte-Rôtie 2020",2020,$53.05,70.9512%;,64.152%;,6.54445%;,63.6708%;
85,"Auguste Clape
Renaissance Cornas 2019",2019,$116.82,83.1458%;,52.7518%;,6.52017%;,56.8761%;
86,"Vincent Paris
Granit 60 Vieilles Vignes Cornas 2019",2019,$70.75,85%;,54.4831%;,8.61868%;,54.9741%;
87,"E. Guigal
Côte-Rôtie Brune & Blonde de Guigal 2019",2019,$94.35,73.3237%;,66.2092%;,5.10272%;,64.4942%;
88,"Vincent Paris
Cornas 'La Geynale' 2021",2021,$82.55,85%;,54.203%;,4.99856%;,55.3692%;
89,"Jean-Luc Colombo
Syrah Cornas Terres Brûlées 2018",2018,$68.95,84.6498%;,51.5233%;,9.60499%;,55.4989%;
90,"Bernard Gripa
Saint-Joseph Rouge 2020",2020,$49.99,70.967%;,49.4639%;,7.23338%;,54.7372%;
91,"Brotte
Châteauneuf-du-Pape Domaine Barville Rouge 2021",2021,$42.98,85%;,38.9886%;,4.92365%;,44.3495%;
92,"Domaine de la Charbonnière
Châteauneuf-du-Pape 2020",2020,$51.44,85%;,40.024%;,10.5804%;,44.3628%;
93,"Bosquet des Papes
Châteauneuf-du-Pape (Cuvée Tradition) 2021",2021,$52.49,85%;,40.9902%;,5.02526%;,45.4807%;
94,"Domaine du Tunnel
Vin Noir Cornas 2020",2020,$104.99,85%;,53.3501%;,12.7967%;,55.3863%;
95,"Berthet-Rayne
Cuvée Cadiac Châteauneuf-du-Pape 2017",2017,$69.29,76.0596%;,44.6026%;,25.8973%;,39.8427%;
96,"St Patrice
Vieilles Vignes Châteauneuf-du-Pape 2016",2016,$89.24,82.983%;,38.017%;,15.6358%;,41.2173%;
97,"Xavier Vignon
Châteauneuf-du-Pape 2019",2019,$57.74,84.7149%;,41.1917%;,5.87969%;,46.3796%;
98,"Maison Denuziere
Cornas 2018",2018,$61.94,78.4981%;,54.8404%;,3.86347%;,58.1484%;
99,"Domaine de l'Arnesque
Côtes du Rhône Villages 'Plan de Dieu' 2019",2019,$19.94,64.7145%;,52.3936%;,19.5621%;,55.8927%;
100,"Château Gigognan
Bois des Moines Côtes du Rhône Villages 2017",2017,$24.14,70.0638%;,46.6623%;,2.11016%;,55.8395%;
101,"Boutinot
La Côte Sauvage Cairanne 2019",2019,$28.34,65.9543%;,42.9339%;,8.78048%;,50.9526%;
102,"Domaine de Saje
Châteauneuf-du-Pape Rouge 2020",2020,$32.54,85%;,33.3252%;,0px;,41.0622%;
103,"Domaine du Tunnel
Cornas 2020",2020,$174.29,82.8837%;,48.3079%;,9.9885%;,54.2324%;
104,"Château Fortia
Cuvée Du Baron Châteauneuf-du-Pape 2020",2020,$45.14,85%;,37.9372%;,6.89171%;,42.9733%;
105,"Berthet-Rayne
Châteauneuf-du-Pape Rouge 2020",2020,$46.19,84.947%;,38.2025%;,5.49968%;,43.0806%;
106,"Domaine Faury
Côte-Rôtie 2020",2020,$73.49,74.9282%;,67.2886%;,0px;,61.4807%;
107,"Yves Cuilleron
Cornas Le Village 2020",2020,$148.04,80.1973%;,48.6438%;,10.661%;,57.2548%;
108,"André Brunel
Châteauneuf-du-Pape 2020",2020,$68.24,84.3561%;,37.44%;,15.3277%;,42.4315%;
109,"Alain Jaume
Domaine Grand Veneur Châteauneuf-Du-Pape Les Origines 2020",2020,$62.95,85%;,42.4578%;,12.004%;,42.878%;
110,"André Brunel
Les Cailloux Châteauneuf-du-Pape 2020",2020,$66.14,83.6445%;,40.2005%;,9.45792%;,44.9477%;
111,"Clos du Caillou
Châteauneuf-du-Pape Les Safres 2020",2020,$71.39,85%;,39.8505%;,16.6391%;,45.3418%;
112,"Bernard Magrez
Châteauneuf-du-Pape Rouge 2021",2021,$34.64,85%;,43.2744%;,8.10526%;,44.1429%;
113,"Château de Saint Cosme
Saint Cosme Châteauneuf-du-Pape 2021",2021,$71.39,85%;,44.249%;,8.77257%;,46.298%;
114,"Berthet-Rayne
Châteauneuf-du-Pape Rouge 2021",2021,$56.69,84.947%;,38.2025%;,5.49968%;,43.0806%;
115,"Brotte
Châteauneuf-du-Pape Les Hauts de Barville Rouge 2019",2019,$39.89,84.4089%;,37.4792%;,4.68298%;,44.6368%;
116,"Château de Nalys
Saintes Pierres de Nalys Châteauneuf-du-Pape Rouge 2019",2019,$69.29,82.5473%;,41.01%;,10.4231%;,48.5808%;
117,"Domaine du Tunnel
Saint-Joseph 2019",2019,$133.34,74.609%;,48.2865%;,9.77233%;,55.3515%;
118,"Yves Cuilleron
Saint-Joseph Cavanos 2020",2020,$93.44,72.3132%;,47.7419%;,4.31044%;,57.9064%;
