,name,year,price,bodyPercent,Tanning,Sugar,Acidic
0,"Jean-Luc & Eric Burguet
Vosne-Romanée Premier Cru 'Les Rouges du Dessus' 2020",2020,$303.84,42.1744%;,34.4264%;,7.39137%;,70.0063%;
1,"Domaine Denis Mortet
Gevrey-Chambertin Mes Cinq Terroirs 2021",2021,$180.06,43.66%;,33.1783%;,17.041%;,69.9025%;
2,"Parent
Les Argillières Pommard Premier Cru 2021",2021,$224.50,36.0623%;,23.1885%;,0px;,61.5089%;
